service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,service_name
4a2a2322634e245e2346,0,0,0,0,0,0,1,20260315,20260406,"2026-03-15 → 04-06 (lun, 4 dim)"
4a6024145e0e0703425b,0,1,1,1,1,0,0,20260401,20260703,"2026-04-01 → 07-03 (11 mar, 12 mer, 11 jeu, 11 ven)"
4b283265000e772e555a,1,1,1,1,1,0,0,20260312,20260703,"2026-03-12 → 07-03 (12 lun, 14 mar, 14 mer, 14 jeu, 13 ven)"
4b480e0d190b5b670c26,1,1,1,1,1,0,0,20260312,20260601,"2026-03-12 → 06-01 (10 lun, 11 mar, 11 mer, 11 jeu, 10 ven)"
4b4822694977154d4f50,0,0,0,0,0,1,0,20260314,20260831,"2026-03-14 → 08-31 (11 lun, 9 mar, 10 mer, 10 jeu, 10 ven, 24 sam)"
4c4d101c04563f795272,1,1,0,1,1,0,0,20260312,20260831,"2026-03-12 → 08-31 (23 lun, 23 mar, 8 mer, 24 jeu, 23 ven)"
4c574c7e02271f41460a,1,1,1,1,1,0,0,20260312,20260831,"2026-03-12 → 08-31 (25 lun, 24 mar, 24 mer, 25 jeu, 24 ven, sam)"
4c5b64096f4201198009,0,1,1,1,1,0,0,20260312,20260831,"2026-03-12 → 08-31 (11 lun, 23 mar, 24 mer, 24 jeu, 23 ven)"
4d7b3b3330787c320379,1,1,1,1,1,1,1,20260418,20260831,"2026-04-18 → 08-31 (11 lun, 10 mar, 10 mer, 11 jeu, 10 ven, 13 sam, 13 dim)"
4e67675c715d29185919,1,1,1,1,1,0,0,20260312,20260703,"2026-03-12 → 07-03 (16 lun, 16 mar, 16 mer, 17 jeu, 16 ven)"
4f16787f4d3b20486905,1,1,1,1,1,0,0,20260330,20260529,"2026-03-30 → 05-29 (5 lun, 7 mar, 7 mer, 6 jeu, 6 ven)"
4f6d54583b524a1b680e,1,1,1,1,1,0,0,20260312,20260327,"2026-03-12 → 03-27 (2 lun, 2 mar, 2 mer, 3 jeu, 3 ven)"
50364e0e2d63536f2226,0,1,1,1,1,0,0,20260312,20260703,"2026-03-12 → 07-03 (16 mar, 16 mer, 16 jeu, 15 ven)"
507c784e3c451a124053,0,0,0,0,1,0,0,20260313,20260830,"2026-03-13 → 08-30 (mar, 15 ven, sam, 9 dim)"
51080b683a2813061218,0,0,0,0,0,1,0,20260404,20260627,2026-04-04 → 06-27 (10 sam)
513e40457b0514734433,0,0,0,0,0,1,0,20260314,20260627,2026-03-14 → 06-27 (13 sam)
514d7b253d6f6d305317,0,0,0,0,0,1,1,20260606,20260628,"2026-06-06 → 06-28 (4 sam, 4 dim)"
5171322f133b1931564d,1,1,0,1,1,0,0,20260312,20260703,"2026-03-12 → 07-03 (12 lun, 14 mar, 14 jeu, 14 ven)"
520c45225f4e29481249,0,0,1,0,0,0,0,20260603,20260701,2026-06-03 → 07-01 (5 mer)
5224333a04562f642968,0,0,0,0,0,1,0,20260314,20260530,2026-03-14 → 05-30 (12 sam)
53733815073f4b5e3537,1,0,1,0,1,1,1,20260422,20260831,"2026-04-22 → 08-31 (9 lun, 8 mar, 10 mer, 8 jeu, 10 ven, 9 sam, 9 dim)"
541f2d796508090d0825,0,0,0,0,0,0,1,20260315,20260322,2026-03-15 → 03-22 (2 dim)
543e3721677e7c240414,1,1,1,1,1,0,0,20260312,20260704,"2026-03-12 → 07-04 (14 lun, 16 mar, 16 mer, 16 jeu, 15 ven, sam)"
5535110938233a010280,1,1,0,1,1,1,1,20260312,20260703,"2026-03-12 → 07-03 (14 lun, 14 mar, 15 jeu, 15 ven, 13 sam, 13 dim)"
553a077943541948214b,0,0,0,0,0,0,1,20260315,20260531,"2026-03-15 → 05-31 (2 lun, jeu, ven, 12 dim)"
5557317133576f5f3463,1,1,1,1,1,1,1,20260312,20260831,"2026-03-12 → 08-31 (23 lun, 23 mar, 24 mer, 24 jeu, 23 ven, 24 sam, 25 dim)"
555854290525505c206d,1,1,1,1,1,1,0,20260312,20260703,"2026-03-12 → 07-03 (12 lun, 14 mar, 14 mer, 14 jeu, 14 ven, 13 sam)"
564609716d43364f1e25,1,1,1,1,1,0,0,20260312,20260410,"2026-03-12 → 04-10 (3 lun, 4 mar, 4 mer, 5 jeu, 5 ven)"
571e036f5d3d51485262,1,1,1,1,1,0,0,20260312,20260703,"2026-03-12 → 07-03 (12 lun, 14 mar, 14 mer, 14 jeu, 14 ven)"
574b191b5137660d4306,1,1,1,1,1,0,0,20260601,20260831,"2026-06-01 → 08-31 (14 lun, 12 mar, 13 mer, 13 jeu, 13 ven)"
58184530054b4f2f2c59,1,0,0,0,0,0,0,20260420,20260831,2026-04-20 → 08-31 (11 lun)
585a713114697770214b,1,1,0,1,1,0,0,20260312,20260601,"2026-03-12 → 06-01 (8 lun, 9 mar, 9 jeu, 9 ven)"
59715d503a275a36486e,1,1,1,1,1,1,0,20260312,20260831,"2026-03-12 → 08-31 (23 lun, 16 mar, 16 mer, 17 jeu, 15 ven, 24 sam, 4 dim)"
5a1067642b4a65002164,1,1,1,1,1,0,1,20260705,20260831,"2026-07-05 → 08-31 (9 lun, 8 mar, 8 mer, 8 jeu, 8 ven, sam, 9 dim)"
5b1a5b1a223b284d4e6d,1,1,1,1,1,0,0,20260413,20260424,"2026-04-13 → 04-24 (2 lun, 2 mar, 2 mer, 2 jeu, 2 ven)"
5c48335020220d12412f,0,0,0,1,0,0,0,20260312,20260702,2026-03-12 → 07-02 (16 jeu)
5c5c113d6f5d48640074,1,1,1,1,0,0,0,20260420,20260430,"2026-04-20 → 04-30 (2 lun, 2 mar, 2 mer, 2 jeu)"
5d37065036352b474a20,1,1,1,1,1,1,1,20260312,20260703,"2026-03-12 → 07-03 (16 lun, 16 mar, 16 mer, 17 jeu, 16 ven, 16 sam, 16 dim)"
5e16486a596b17432d5c,1,1,1,1,1,0,0,20260312,20260331,"2026-03-12 → 03-31 (3 lun, 3 mar, 2 mer, 3 jeu, 3 ven)"
5e3b7e4e66044d16561a,1,1,1,1,1,1,1,20260704,20260831,"2026-07-04 → 08-31 (9 lun, 8 mar, 8 mer, 8 jeu, 8 ven, 9 sam, 9 dim)"
5e781d490e1a40587416,0,0,0,0,0,1,0,20260314,20260704,"2026-03-14 → 07-04 (2 lun, 2 mar, 2 mer, 2 jeu, 2 ven, 17 sam)"
5f106956053b0a3f166d,0,0,0,0,0,0,1,20260315,20260830,"2026-03-15 → 08-30 (2 lun, mar, jeu, ven, sam, 23 dim)"
5f111d58667b501d6060,1,1,1,1,1,1,0,20260418,20260516,"2026-04-18 → 05-16 (2 lun, 2 mar, 2 mer, 2 jeu, 2 ven, 4 sam)"
5f4a2c587f7470117a4c,0,0,1,0,0,1,1,20260314,20260406,"2026-03-14 → 04-06 (lun, 3 mer, 4 sam, 4 dim)"
5f5564291e7a7343082d,0,0,0,0,0,1,0,20260314,20260627,"2026-03-14 → 06-27 (jeu, 16 sam)"
6026036a3a0035663e76,0,0,0,0,0,0,0,20260318,20260701,2026-03-18 → 07-01 (7 mer)
6040541177277b305128,0,0,0,0,0,1,0,20260404,20260829,2026-04-04 → 08-29 (21 sam)
611b606f1b5f247b5235,1,1,0,1,1,0,0,20260420,20260831,"2026-04-20 → 08-31 (11 lun, 9 mar, 10 jeu, 10 ven)"
6178476c6752037c7f37,1,0,0,0,0,0,0,20260316,20260330,2026-03-16 → 03-30 (3 lun)
63362b5c095b58276610,1,1,0,1,1,0,0,20260402,20260831,"2026-04-02 → 08-31 (20 lun, 20 mar, 21 jeu, 20 ven)"
6428422e7c40096b0a30,0,0,0,1,1,0,0,20260312,20260313,"2026-03-12 → 03-13 (jeu, ven)"
642a0757592145744665,1,1,1,1,1,1,1,20260312,20260831,"2026-03-12 → 08-31 (25 lun, 23 mar, 24 mer, 25 jeu, 24 ven, 16 sam, 16 dim)"
643850282c4a3f163162,1,1,1,1,1,1,0,20260330,20260831,"2026-03-30 → 08-31 (21 lun, 21 mar, 22 mer, 21 jeu, 20 ven, 21 sam)"
65342576586938746876,0,0,0,0,0,1,0,20260314,20260829,"2026-03-14 → 08-29 (10 mer, 24 sam)"
66013f17745413747b60,1,1,1,1,1,1,1,20260312,20260704,"2026-03-12 → 07-04 (14 lun, 16 mar, 16 mer, 16 jeu, 15 ven, 17 sam, 16 dim)"
671c46724e092c7e7f38,0,0,0,0,0,1,1,20260314,20260628,"2026-03-14 → 06-28 (2 lun, jeu, ven, 16 sam, 16 dim)"
6830562846410d156b04,1,1,1,1,1,0,0,20260312,20260325,"2026-03-12 → 03-25 (2 lun, 2 mar, 2 mer, 2 jeu, 2 ven)"
68394128754232167d3b,1,1,1,1,1,0,0,20260312,20260703,"2026-03-12 → 07-03 (14 lun, 16 mar, 16 mer, 16 jeu, 15 ven)"
686b016f0c0a0c79533a,0,0,1,0,0,0,0,20260318,20260401,2026-03-18 → 04-01 (3 mer)
69701039531d2a176e1d,1,0,0,0,1,0,0,20260424,20260831,"2026-04-24 → 08-31 (9 lun, 7 mar, 8 mer, 8 jeu, 10 ven)"
6b104248774434410d4b,1,1,1,1,1,0,0,20260312,20260601,"2026-03-12 → 06-01 (8 lun, 9 mar, 9 mer, 9 jeu, 9 ven)"
6b2c392854794f64291d,0,0,0,0,0,0,1,20260607,20260830,"2026-06-07 → 08-30 (mar, sam, 13 dim)"
6b442f21390e66072b03,1,0,1,0,1,0,0,20260706,20260831,"2026-07-06 → 08-31 (9 lun, mar, 8 mer, 8 ven, sam)"
6d325a2d382d3c1d646c,0,0,0,0,0,1,0,20260418,20260829,2026-04-18 → 08-29 (12 sam)
6d77015e1d055f338033,0,0,0,1,0,0,0,20260312,20260827,2026-03-12 → 08-27 (24 jeu)
6e1d64142a36540c7b39,0,0,0,0,0,1,1,20260314,20260830,"2026-03-14 → 08-30 (2 lun, mar, jeu, 2 ven, 25 sam, 25 dim)"
6e7952654b484055034d,0,0,0,0,0,1,0,20260418,20260418,2026-04-18 → 04-18 (sam)
6f0337367e4728367861,0,0,0,0,1,0,0,20260313,20260410,2026-03-13 → 04-10 (5 ven)
6f217a105b1460564671,1,1,1,1,1,1,1,20260312,20260321,"2026-03-12 → 03-21 (lun, mar, mer, 2 jeu, 2 ven, 2 sam, dim)"
6f3a443530690c244d47,0,0,0,0,1,0,0,20260403,20260703,2026-04-03 → 07-03 (11 ven)
6f4301383e0403072256,1,1,1,1,1,1,0,20260312,20260831,"2026-03-12 → 08-31 (21 lun, 21 mar, 22 mer, 22 jeu, 21 ven, 23 sam)"
716122072674405e2f44,1,0,0,0,0,0,0,20260316,20260629,2026-03-16 → 06-29 (14 lun)
716b5b66706d4726607b,0,0,0,0,0,1,0,20260418,20260516,2026-04-18 → 05-16 (4 sam)
72430a33091e586d0122,1,1,1,1,1,1,0,20260312,20260831,"2026-03-12 → 08-31 (25 lun, 24 mar, 24 mer, 25 jeu, 24 ven, 25 sam)"
73426237801c63713f4d,0,0,0,0,1,0,0,20260313,20260831,"2026-03-13 → 08-31 (9 lun, 7 mar, 8 mer, 8 jeu, 23 ven)"
740b1f5e480e4e052045,0,0,1,0,0,0,0,20260318,20260527,2026-03-18 → 05-27 (9 mer)
740f705d73596d39215b,0,0,0,0,0,0,1,20260419,20260419,2026-04-19 → 04-19 (dim)
74113c08177a394d705a,1,1,0,1,0,0,0,20260312,20260702,"2026-03-12 → 07-02 (12 lun, 14 mar, 14 jeu)"
751a154b497d5d386009,0,0,1,0,0,0,0,20260318,20260831,"2026-03-18 → 08-31 (11 lun, 9 mar, 24 mer, 10 jeu, 10 ven)"
75546d1d742b3b400b7a,1,1,1,1,1,1,1,20260312,20260331,"2026-03-12 → 03-31 (3 lun, 3 mar, 2 mer, 3 jeu, 3 ven, 3 sam, 3 dim)"
75786824347c57553c7d,1,1,1,1,1,1,0,20260504,20260703,"2026-05-04 → 07-03 (8 lun, 9 mar, 9 mer, 8 jeu, 8 ven, 8 sam)"
7615193c695a34487069,0,0,0,0,1,0,0,20260313,20260828,2026-03-13 → 08-28 (23 ven)
764771737d281b3a5a57,0,0,0,0,0,0,1,20260405,20260628,"2026-04-05 → 06-28 (2 lun, jeu, ven, 10 dim)"
7736182b0f1b7a332741,1,1,1,1,1,1,0,20260312,20260831,"2026-03-12 → 08-31 (23 lun, 23 mar, 24 mer, 25 jeu, 23 ven, 12 sam, 4 dim)"
77715a0e80215d280744,0,0,0,0,0,1,1,20260314,20260830,"2026-03-14 → 08-30 (2 lun, mar, jeu, ven, 24 sam, 24 dim)"
7822013e286615522314,1,1,1,1,0,0,0,20260312,20260831,"2026-03-12 → 08-31 (23 lun, 23 mar, 24 mer, 24 jeu, 10 ven)"
784e104845335e0a655a,1,1,0,1,1,0,0,20260316,20260703,"2026-03-16 → 07-03 (12 lun, 14 mar, 13 jeu, 13 ven)"
792b26563e6f7f244b45,0,0,0,0,1,0,0,20260313,20260703,2026-03-13 → 07-03 (14 ven)
794a6d555b14090a266b,1,1,1,1,1,1,1,20260312,20260830,"2026-03-12 → 08-30 (16 lun, 17 mar, 16 mer, 17 jeu, 17 ven, 17 sam, 25 dim)"
7968165d6f400b12073c,0,1,0,0,1,0,0,20260313,20260703,"2026-03-13 → 07-03 (16 mar, 15 ven)"
797144660b226a101610,0,1,1,1,1,0,0,20260312,20260331,"2026-03-12 → 03-31 (3 mar, 2 mer, 3 jeu, 3 ven)"
7a173a540f7706726150,0,0,0,0,0,0,1,20260419,20260830,"2026-04-19 → 08-30 (mar, jeu, sam, 13 dim)"
7b6f043a6a1d6107127e,1,1,1,1,1,0,0,20260401,20260831,"2026-04-01 → 08-31 (20 lun, 20 mar, 22 mer, 21 jeu, 20 ven)"
7c121c3d523a47255445,1,1,1,1,1,0,0,20260312,20260831,"2026-03-12 → 08-31 (21 lun, 21 mar, 22 mer, 22 jeu, 22 ven)"
7c21450973260b6c3147,1,1,0,1,1,0,0,20260312,20260831,"2026-03-12 → 08-31 (23 lun, 23 mar, 10 mer, 24 jeu, 23 ven)"
7c43795a541c0b5b347c,0,0,1,0,0,0,0,20260401,20260826,2026-04-01 → 08-26 (22 mer)
7d0b44294b5276174776,0,0,0,0,0,0,1,20260315,20260628,2026-03-15 → 06-28 (16 dim)
7d42411421493c0f7457,0,0,0,0,0,1,0,20260314,20260831,"2026-03-14 → 08-31 (11 lun, 10 mar, 10 mer, 10 jeu, 10 ven, 25 sam, 9 dim)"
7d5c127b686c085f3967,1,1,1,1,1,1,1,20260420,20260831,"2026-04-20 → 08-31 (11 lun, 10 mar, 10 mer, 10 jeu, 10 ven, 9 sam, 9 dim)"
7e2a7c3906106b50635a,0,0,0,0,0,0,1,20260315,20260830,"2026-03-15 → 08-30 (2 lun, mar, jeu, ven, sam, 25 dim)"
7e2c036d24066e410e5f,1,1,1,1,1,0,1,20260312,20260830,"2026-03-12 → 08-30 (14 lun, 15 mar, 14 mer, 15 jeu, 15 ven, sam, 25 dim)"
7e3a222a2c223379312b,1,1,1,1,1,1,0,20260312,20260831,"2026-03-12 → 08-31 (23 lun, 16 mar, 16 mer, 16 jeu, 15 ven, 24 sam)"
7e5d19491050364f7f18,0,0,0,0,0,1,1,20260508,20260628,"2026-05-08 → 06-28 (lun, jeu, ven, 8 sam, 8 dim)"
7e636e514e1111752a74,1,1,0,0,1,0,0,20260313,20260831,"2026-03-13 → 08-31 (23 lun, 23 mar, 23 ven)"
7e6c701e365b073c0935,1,1,1,1,1,1,1,20260312,20260328,"2026-03-12 → 03-28 (2 lun, 2 mar, 2 mer, 3 jeu, 3 ven, 3 sam, 2 dim)"
7e7f66502710223f3f4b,1,1,1,1,1,1,1,20260312,20260329,"2026-03-12 → 03-29 (2 lun, 2 mar, 2 mer, 3 jeu, 3 ven, 3 sam, 3 dim)"
80187404195e1a3d0e5d,1,1,1,1,0,0,0,20260312,20260831,"2026-03-12 → 08-31 (23 lun, 23 mar, 24 mer, 24 jeu)"
8070082a0a444c6a6f6f,0,1,0,0,0,0,0,20260317,20260825,2026-03-17 → 08-25 (23 mar)
